spot,initial_image_file,x,y,image_file
Biarritz,2022-03-31_15-45jpg,0,0,Biarritz_2022-03-31_15-45_y-0_x-0.jpg
Biarritz,2022-03-31_15-45jpg,512,0,Biarritz_2022-03-31_15-45_y-0_x-512.jpg
Biarritz,2022-03-31_15-45jpg,1024,0,Biarritz_2022-03-31_15-45_y-0_x-1024.jpg
Biarritz,2022-03-31_15-45jpg,0,512,Biarritz_2022-03-31_15-45_y-512_x-0.jpg
Biarritz,2022-03-31_15-45jpg,512,512,Biarritz_2022-03-31_15-45_y-512_x-512.jpg
Biarritz,2022-03-31_15-45jpg,1024,512,Biarritz_2022-03-31_15-45_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,0,0,Anglet_GrandePlage_2022-03-28_08-45_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,512,0,Anglet_GrandePlage_2022-03-28_08-45_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,1024,0,Anglet_GrandePlage_2022-03-28_08-45_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,0,512,Anglet_GrandePlage_2022-03-28_08-45_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,512,512,Anglet_GrandePlage_2022-03-28_08-45_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-28_08-45jpg,1024,512,Anglet_GrandePlage_2022-03-28_08-45_y-512_x-1024.jpg
Lacanau,2022-03-21_17-15jpg,0,0,Lacanau_2022-03-21_17-15_y-0_x-0.jpg
Lacanau,2022-03-21_17-15jpg,512,0,Lacanau_2022-03-21_17-15_y-0_x-512.jpg
Biarritz,2022-03-19_10-00jpg,0,0,Biarritz_2022-03-19_10-00_y-0_x-0.jpg
Biarritz,2022-03-19_10-00jpg,512,0,Biarritz_2022-03-19_10-00_y-0_x-512.jpg
Biarritz,2022-03-19_10-00jpg,1024,0,Biarritz_2022-03-19_10-00_y-0_x-1024.jpg
Biarritz,2022-03-19_10-00jpg,0,512,Biarritz_2022-03-19_10-00_y-512_x-0.jpg
Biarritz,2022-03-19_10-00jpg,512,512,Biarritz_2022-03-19_10-00_y-512_x-512.jpg
Biarritz,2022-03-19_10-00jpg,1024,512,Biarritz_2022-03-19_10-00_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,0,0,Capbreton_Santosha_2022-03-22_11-00_y-0_x-0.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,512,0,Capbreton_Santosha_2022-03-22_11-00_y-0_x-512.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,1024,0,Capbreton_Santosha_2022-03-22_11-00_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,0,512,Capbreton_Santosha_2022-03-22_11-00_y-512_x-0.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,512,512,Capbreton_Santosha_2022-03-22_11-00_y-512_x-512.jpg
Capbreton_Santosha,2022-03-22_11-00jpg,1024,512,Capbreton_Santosha_2022-03-22_11-00_y-512_x-1024.jpg
Biarritz,2022-03-24_11-45jpg,0,0,Biarritz_2022-03-24_11-45_y-0_x-0.jpg
Biarritz,2022-03-24_11-45jpg,512,0,Biarritz_2022-03-24_11-45_y-0_x-512.jpg
Biarritz,2022-03-24_11-45jpg,1024,0,Biarritz_2022-03-24_11-45_y-0_x-1024.jpg
Biarritz,2022-03-24_11-45jpg,0,512,Biarritz_2022-03-24_11-45_y-512_x-0.jpg
Biarritz,2022-03-24_11-45jpg,512,512,Biarritz_2022-03-24_11-45_y-512_x-512.jpg
Biarritz,2022-03-24_11-45jpg,1024,512,Biarritz_2022-03-24_11-45_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,0,0,Anglet_GrandePlage_2022-03-14_16-01_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,512,0,Anglet_GrandePlage_2022-03-14_16-01_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,1024,0,Anglet_GrandePlage_2022-03-14_16-01_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,0,512,Anglet_GrandePlage_2022-03-14_16-01_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,512,512,Anglet_GrandePlage_2022-03-14_16-01_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-14_16-01jpg,1024,512,Anglet_GrandePlage_2022-03-14_16-01_y-512_x-1024.jpg
Biarritz,2022-03-23_18-00jpg,0,0,Biarritz_2022-03-23_18-00_y-0_x-0.jpg
Biarritz,2022-03-23_18-00jpg,512,0,Biarritz_2022-03-23_18-00_y-0_x-512.jpg
Biarritz,2022-03-23_18-00jpg,1024,0,Biarritz_2022-03-23_18-00_y-0_x-1024.jpg
Biarritz,2022-03-23_18-00jpg,0,512,Biarritz_2022-03-23_18-00_y-512_x-0.jpg
Biarritz,2022-03-23_18-00jpg,512,512,Biarritz_2022-03-23_18-00_y-512_x-512.jpg
Biarritz,2022-03-23_18-00jpg,1024,512,Biarritz_2022-03-23_18-00_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,0,0,Capbreton_Santosha_2022-03-20_10-30_y-0_x-0.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,512,0,Capbreton_Santosha_2022-03-20_10-30_y-0_x-512.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,1024,0,Capbreton_Santosha_2022-03-20_10-30_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,0,512,Capbreton_Santosha_2022-03-20_10-30_y-512_x-0.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,512,512,Capbreton_Santosha_2022-03-20_10-30_y-512_x-512.jpg
Capbreton_Santosha,2022-03-20_10-30jpg,1024,512,Capbreton_Santosha_2022-03-20_10-30_y-512_x-1024.jpg
Biarritz,2022-04-01_15-15jpg,0,0,Biarritz_2022-04-01_15-15_y-0_x-0.jpg
Biarritz,2022-04-01_15-15jpg,512,0,Biarritz_2022-04-01_15-15_y-0_x-512.jpg
Biarritz,2022-04-01_15-15jpg,1024,0,Biarritz_2022-04-01_15-15_y-0_x-1024.jpg
Biarritz,2022-04-01_15-15jpg,0,512,Biarritz_2022-04-01_15-15_y-512_x-0.jpg
Biarritz,2022-04-01_15-15jpg,512,512,Biarritz_2022-04-01_15-15_y-512_x-512.jpg
Biarritz,2022-04-01_15-15jpg,1024,512,Biarritz_2022-04-01_15-15_y-512_x-1024.jpg
Lacanau,2022-03-21_17-00jpg,0,0,Lacanau_2022-03-21_17-00_y-0_x-0.jpg
Lacanau,2022-03-21_17-00jpg,512,0,Lacanau_2022-03-21_17-00_y-0_x-512.jpg
Biarritz,2022-03-30_13-15jpg,0,0,Biarritz_2022-03-30_13-15_y-0_x-0.jpg
Biarritz,2022-03-30_13-15jpg,512,0,Biarritz_2022-03-30_13-15_y-0_x-512.jpg
Biarritz,2022-03-30_13-15jpg,1024,0,Biarritz_2022-03-30_13-15_y-0_x-1024.jpg
Biarritz,2022-03-30_13-15jpg,0,512,Biarritz_2022-03-30_13-15_y-512_x-0.jpg
Biarritz,2022-03-30_13-15jpg,512,512,Biarritz_2022-03-30_13-15_y-512_x-512.jpg
Biarritz,2022-03-30_13-15jpg,1024,512,Biarritz_2022-03-30_13-15_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,0,0,Capbreton_Santosha_2022-03-21_09-45_y-0_x-0.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,512,0,Capbreton_Santosha_2022-03-21_09-45_y-0_x-512.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,1024,0,Capbreton_Santosha_2022-03-21_09-45_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,0,512,Capbreton_Santosha_2022-03-21_09-45_y-512_x-0.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,512,512,Capbreton_Santosha_2022-03-21_09-45_y-512_x-512.jpg
Capbreton_Santosha,2022-03-21_09-45jpg,1024,512,Capbreton_Santosha_2022-03-21_09-45_y-512_x-1024.jpg
Lacanau,2022-03-24_16-45jpg,0,0,Lacanau_2022-03-24_16-45_y-0_x-0.jpg
Lacanau,2022-03-24_16-45jpg,512,0,Lacanau_2022-03-24_16-45_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,0,0,Anglet_GrandePlage_2022-03-18_12-30_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,512,0,Anglet_GrandePlage_2022-03-18_12-30_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,1024,0,Anglet_GrandePlage_2022-03-18_12-30_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,0,512,Anglet_GrandePlage_2022-03-18_12-30_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,512,512,Anglet_GrandePlage_2022-03-18_12-30_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-18_12-30jpg,1024,512,Anglet_GrandePlage_2022-03-18_12-30_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,0,0,Capbreton_Santosha_2022-03-24_13-15_y-0_x-0.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,512,0,Capbreton_Santosha_2022-03-24_13-15_y-0_x-512.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,1024,0,Capbreton_Santosha_2022-03-24_13-15_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,0,512,Capbreton_Santosha_2022-03-24_13-15_y-512_x-0.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,512,512,Capbreton_Santosha_2022-03-24_13-15_y-512_x-512.jpg
Capbreton_Santosha,2022-03-24_13-15jpg,1024,512,Capbreton_Santosha_2022-03-24_13-15_y-512_x-1024.jpg
Biarritz,2022-03-30_12-15jpg,0,0,Biarritz_2022-03-30_12-15_y-0_x-0.jpg
Biarritz,2022-03-30_12-15jpg,512,0,Biarritz_2022-03-30_12-15_y-0_x-512.jpg
Biarritz,2022-03-30_12-15jpg,1024,0,Biarritz_2022-03-30_12-15_y-0_x-1024.jpg
Biarritz,2022-03-30_12-15jpg,0,512,Biarritz_2022-03-30_12-15_y-512_x-0.jpg
Biarritz,2022-03-30_12-15jpg,512,512,Biarritz_2022-03-30_12-15_y-512_x-512.jpg
Biarritz,2022-03-30_12-15jpg,1024,512,Biarritz_2022-03-30_12-15_y-512_x-1024.jpg
Biarritz,2022-03-30_11-15jpg,0,0,Biarritz_2022-03-30_11-15_y-0_x-0.jpg
Biarritz,2022-03-30_11-15jpg,512,0,Biarritz_2022-03-30_11-15_y-0_x-512.jpg
Biarritz,2022-03-30_11-15jpg,1024,0,Biarritz_2022-03-30_11-15_y-0_x-1024.jpg
Biarritz,2022-03-30_11-15jpg,0,512,Biarritz_2022-03-30_11-15_y-512_x-0.jpg
Biarritz,2022-03-30_11-15jpg,512,512,Biarritz_2022-03-30_11-15_y-512_x-512.jpg
Biarritz,2022-03-30_11-15jpg,1024,512,Biarritz_2022-03-30_11-15_y-512_x-1024.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,0,0,Capbreton_Prevent_2022-03-17_15-30_y-0_x-0.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,512,0,Capbreton_Prevent_2022-03-17_15-30_y-0_x-512.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,1024,0,Capbreton_Prevent_2022-03-17_15-30_y-0_x-1024.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,0,512,Capbreton_Prevent_2022-03-17_15-30_y-512_x-0.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,512,512,Capbreton_Prevent_2022-03-17_15-30_y-512_x-512.jpg
Capbreton_Prevent,2022-03-17_15-30jpg,1024,512,Capbreton_Prevent_2022-03-17_15-30_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,0,0,Capbreton_Santosha_2022-03-31_12-01_y-0_x-0.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,512,0,Capbreton_Santosha_2022-03-31_12-01_y-0_x-512.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,1024,0,Capbreton_Santosha_2022-03-31_12-01_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,0,512,Capbreton_Santosha_2022-03-31_12-01_y-512_x-0.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,512,512,Capbreton_Santosha_2022-03-31_12-01_y-512_x-512.jpg
Capbreton_Santosha,2022-03-31_12-01jpg,1024,512,Capbreton_Santosha_2022-03-31_12-01_y-512_x-1024.jpg
Lacanau,2022-03-25_13-00jpg,0,0,Lacanau_2022-03-25_13-00_y-0_x-0.jpg
Lacanau,2022-03-25_13-00jpg,512,0,Lacanau_2022-03-25_13-00_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,0,0,Anglet_GrandePlage_2022-03-28_17-30_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,512,0,Anglet_GrandePlage_2022-03-28_17-30_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,1024,0,Anglet_GrandePlage_2022-03-28_17-30_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,0,512,Anglet_GrandePlage_2022-03-28_17-30_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,512,512,Anglet_GrandePlage_2022-03-28_17-30_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-28_17-30jpg,1024,512,Anglet_GrandePlage_2022-03-28_17-30_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,0,0,Capbreton_Santosha_2022-03-29_12-30_y-0_x-0.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,512,0,Capbreton_Santosha_2022-03-29_12-30_y-0_x-512.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,1024,0,Capbreton_Santosha_2022-03-29_12-30_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,0,512,Capbreton_Santosha_2022-03-29_12-30_y-512_x-0.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,512,512,Capbreton_Santosha_2022-03-29_12-30_y-512_x-512.jpg
Capbreton_Santosha,2022-03-29_12-30jpg,1024,512,Capbreton_Santosha_2022-03-29_12-30_y-512_x-1024.jpg
Lacanau,2022-03-18_13-00jpg,0,0,Lacanau_2022-03-18_13-00_y-0_x-0.jpg
Lacanau,2022-03-18_13-00jpg,512,0,Lacanau_2022-03-18_13-00_y-0_x-512.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,0,0,Anglet_GrandePlage_2022-04-02_10-45_y-0_x-0.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,512,0,Anglet_GrandePlage_2022-04-02_10-45_y-0_x-512.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,1024,0,Anglet_GrandePlage_2022-04-02_10-45_y-0_x-1024.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,0,512,Anglet_GrandePlage_2022-04-02_10-45_y-512_x-0.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,512,512,Anglet_GrandePlage_2022-04-02_10-45_y-512_x-512.jpg
Anglet_GrandePlage,2022-04-02_10-45jpg,1024,512,Anglet_GrandePlage_2022-04-02_10-45_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,0,0,Capbreton_Santosha_2022-03-14_15-41_y-0_x-0.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,512,0,Capbreton_Santosha_2022-03-14_15-41_y-0_x-512.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,1024,0,Capbreton_Santosha_2022-03-14_15-41_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,0,512,Capbreton_Santosha_2022-03-14_15-41_y-512_x-0.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,512,512,Capbreton_Santosha_2022-03-14_15-41_y-512_x-512.jpg
Capbreton_Santosha,2022-03-14_15-41jpg,1024,512,Capbreton_Santosha_2022-03-14_15-41_y-512_x-1024.jpg
Biarritz,2022-03-29_18-15jpg,0,0,Biarritz_2022-03-29_18-15_y-0_x-0.jpg
Biarritz,2022-03-29_18-15jpg,512,0,Biarritz_2022-03-29_18-15_y-0_x-512.jpg
Biarritz,2022-03-29_18-15jpg,1024,0,Biarritz_2022-03-29_18-15_y-0_x-1024.jpg
Biarritz,2022-03-29_18-15jpg,0,512,Biarritz_2022-03-29_18-15_y-512_x-0.jpg
Biarritz,2022-03-29_18-15jpg,512,512,Biarritz_2022-03-29_18-15_y-512_x-512.jpg
Biarritz,2022-03-29_18-15jpg,1024,512,Biarritz_2022-03-29_18-15_y-512_x-1024.jpg
Lacanau,2022-03-19_12-30jpg,0,0,Lacanau_2022-03-19_12-30_y-0_x-0.jpg
Lacanau,2022-03-19_12-30jpg,512,0,Lacanau_2022-03-19_12-30_y-0_x-512.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,0,0,Capbreton_Prevent_2022-03-11_18-48_y-0_x-0.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,512,0,Capbreton_Prevent_2022-03-11_18-48_y-0_x-512.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,1024,0,Capbreton_Prevent_2022-03-11_18-48_y-0_x-1024.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,0,512,Capbreton_Prevent_2022-03-11_18-48_y-512_x-0.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,512,512,Capbreton_Prevent_2022-03-11_18-48_y-512_x-512.jpg
Capbreton_Prevent,2022-03-11_18-48jpg,1024,512,Capbreton_Prevent_2022-03-11_18-48_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,0,0,Anglet_GrandePlage_2022-03-27_16-15_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,512,0,Anglet_GrandePlage_2022-03-27_16-15_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,1024,0,Anglet_GrandePlage_2022-03-27_16-15_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,0,512,Anglet_GrandePlage_2022-03-27_16-15_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,512,512,Anglet_GrandePlage_2022-03-27_16-15_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-27_16-15jpg,1024,512,Anglet_GrandePlage_2022-03-27_16-15_y-512_x-1024.jpg
Lacanau,2022-03-20_10-00jpg,0,0,Lacanau_2022-03-20_10-00_y-0_x-0.jpg
Lacanau,2022-03-20_10-00jpg,512,0,Lacanau_2022-03-20_10-00_y-0_x-512.jpg
Biarritz,2022-03-24_08-15jpg,0,0,Biarritz_2022-03-24_08-15_y-0_x-0.jpg
Biarritz,2022-03-24_08-15jpg,512,0,Biarritz_2022-03-24_08-15_y-0_x-512.jpg
Biarritz,2022-03-24_08-15jpg,1024,0,Biarritz_2022-03-24_08-15_y-0_x-1024.jpg
Biarritz,2022-03-24_08-15jpg,0,512,Biarritz_2022-03-24_08-15_y-512_x-0.jpg
Biarritz,2022-03-24_08-15jpg,512,512,Biarritz_2022-03-24_08-15_y-512_x-512.jpg
Biarritz,2022-03-24_08-15jpg,1024,512,Biarritz_2022-03-24_08-15_y-512_x-1024.jpg
Biarritz,2022-03-20_15-00jpg,0,0,Biarritz_2022-03-20_15-00_y-0_x-0.jpg
Biarritz,2022-03-20_15-00jpg,512,0,Biarritz_2022-03-20_15-00_y-0_x-512.jpg
Biarritz,2022-03-20_15-00jpg,1024,0,Biarritz_2022-03-20_15-00_y-0_x-1024.jpg
Biarritz,2022-03-20_15-00jpg,0,512,Biarritz_2022-03-20_15-00_y-512_x-0.jpg
Biarritz,2022-03-20_15-00jpg,512,512,Biarritz_2022-03-20_15-00_y-512_x-512.jpg
Biarritz,2022-03-20_15-00jpg,1024,512,Biarritz_2022-03-20_15-00_y-512_x-1024.jpg
Lacanau,2022-04-01_17-16jpg,0,0,Lacanau_2022-04-01_17-16_y-0_x-0.jpg
Lacanau,2022-04-01_17-16jpg,512,0,Lacanau_2022-04-01_17-16_y-0_x-512.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,0,0,Capbreton_Santosha_2022-03-19_14-45_y-0_x-0.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,512,0,Capbreton_Santosha_2022-03-19_14-45_y-0_x-512.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,1024,0,Capbreton_Santosha_2022-03-19_14-45_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,0,512,Capbreton_Santosha_2022-03-19_14-45_y-512_x-0.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,512,512,Capbreton_Santosha_2022-03-19_14-45_y-512_x-512.jpg
Capbreton_Santosha,2022-03-19_14-45jpg,1024,512,Capbreton_Santosha_2022-03-19_14-45_y-512_x-1024.jpg
Biarritz,2022-03-26_14-15jpg,0,0,Biarritz_2022-03-26_14-15_y-0_x-0.jpg
Biarritz,2022-03-26_14-15jpg,512,0,Biarritz_2022-03-26_14-15_y-0_x-512.jpg
Biarritz,2022-03-26_14-15jpg,1024,0,Biarritz_2022-03-26_14-15_y-0_x-1024.jpg
Biarritz,2022-03-26_14-15jpg,0,512,Biarritz_2022-03-26_14-15_y-512_x-0.jpg
Biarritz,2022-03-26_14-15jpg,512,512,Biarritz_2022-03-26_14-15_y-512_x-512.jpg
Biarritz,2022-03-26_14-15jpg,1024,512,Biarritz_2022-03-26_14-15_y-512_x-1024.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,0,0,Capbreton_Santosha_2022-04-02_06-46_y-0_x-0.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,512,0,Capbreton_Santosha_2022-04-02_06-46_y-0_x-512.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,1024,0,Capbreton_Santosha_2022-04-02_06-46_y-0_x-1024.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,0,512,Capbreton_Santosha_2022-04-02_06-46_y-512_x-0.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,512,512,Capbreton_Santosha_2022-04-02_06-46_y-512_x-512.jpg
Capbreton_Santosha,2022-04-02_06-46jpg,1024,512,Capbreton_Santosha_2022-04-02_06-46_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,0,0,Anglet_GrandePlage_2022-03-11_18-42_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,512,0,Anglet_GrandePlage_2022-03-11_18-42_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,1024,0,Anglet_GrandePlage_2022-03-11_18-42_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,0,512,Anglet_GrandePlage_2022-03-11_18-42_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,512,512,Anglet_GrandePlage_2022-03-11_18-42_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-11_18-42jpg,1024,512,Anglet_GrandePlage_2022-03-11_18-42_y-512_x-1024.jpg
Biarritz,2022-03-12_18-21jpg,0,0,Biarritz_2022-03-12_18-21_y-0_x-0.jpg
Biarritz,2022-03-12_18-21jpg,512,0,Biarritz_2022-03-12_18-21_y-0_x-512.jpg
Biarritz,2022-03-12_18-21jpg,1024,0,Biarritz_2022-03-12_18-21_y-0_x-1024.jpg
Biarritz,2022-03-12_18-21jpg,0,512,Biarritz_2022-03-12_18-21_y-512_x-0.jpg
Biarritz,2022-03-12_18-21jpg,512,512,Biarritz_2022-03-12_18-21_y-512_x-512.jpg
Biarritz,2022-03-12_18-21jpg,1024,512,Biarritz_2022-03-12_18-21_y-512_x-1024.jpg
Biarritz,2022-03-28_10-00jpg,0,0,Biarritz_2022-03-28_10-00_y-0_x-0.jpg
Biarritz,2022-03-28_10-00jpg,512,0,Biarritz_2022-03-28_10-00_y-0_x-512.jpg
Biarritz,2022-03-28_10-00jpg,1024,0,Biarritz_2022-03-28_10-00_y-0_x-1024.jpg
Biarritz,2022-03-28_10-00jpg,0,512,Biarritz_2022-03-28_10-00_y-512_x-0.jpg
Biarritz,2022-03-28_10-00jpg,512,512,Biarritz_2022-03-28_10-00_y-512_x-512.jpg
Biarritz,2022-03-28_10-00jpg,1024,512,Biarritz_2022-03-28_10-00_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,0,0,Anglet_GrandePlage_2022-03-23_14-30_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,512,0,Anglet_GrandePlage_2022-03-23_14-30_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,1024,0,Anglet_GrandePlage_2022-03-23_14-30_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,0,512,Anglet_GrandePlage_2022-03-23_14-30_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,512,512,Anglet_GrandePlage_2022-03-23_14-30_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-23_14-30jpg,1024,512,Anglet_GrandePlage_2022-03-23_14-30_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,0,0,Capbreton_Santosha_2022-03-30_15-46_y-0_x-0.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,512,0,Capbreton_Santosha_2022-03-30_15-46_y-0_x-512.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,1024,0,Capbreton_Santosha_2022-03-30_15-46_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,0,512,Capbreton_Santosha_2022-03-30_15-46_y-512_x-0.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,512,512,Capbreton_Santosha_2022-03-30_15-46_y-512_x-512.jpg
Capbreton_Santosha,2022-03-30_15-46jpg,1024,512,Capbreton_Santosha_2022-03-30_15-46_y-512_x-1024.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,0,0,Capbreton_Prevent_2022-03-17_18-15_y-0_x-0.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,512,0,Capbreton_Prevent_2022-03-17_18-15_y-0_x-512.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,1024,0,Capbreton_Prevent_2022-03-17_18-15_y-0_x-1024.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,0,512,Capbreton_Prevent_2022-03-17_18-15_y-512_x-0.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,512,512,Capbreton_Prevent_2022-03-17_18-15_y-512_x-512.jpg
Capbreton_Prevent,2022-03-17_18-15jpg,1024,512,Capbreton_Prevent_2022-03-17_18-15_y-512_x-1024.jpg
Biarritz,2022-03-12_13-42jpg,0,0,Biarritz_2022-03-12_13-42_y-0_x-0.jpg
Biarritz,2022-03-12_13-42jpg,512,0,Biarritz_2022-03-12_13-42_y-0_x-512.jpg
Biarritz,2022-03-12_13-42jpg,1024,0,Biarritz_2022-03-12_13-42_y-0_x-1024.jpg
Biarritz,2022-03-12_13-42jpg,0,512,Biarritz_2022-03-12_13-42_y-512_x-0.jpg
Biarritz,2022-03-12_13-42jpg,512,512,Biarritz_2022-03-12_13-42_y-512_x-512.jpg
Biarritz,2022-03-12_13-42jpg,1024,512,Biarritz_2022-03-12_13-42_y-512_x-1024.jpg
Capbreton_Santosha,2022-04-01_11-16jpg,0,0,Capbreton_Santosha_2022-04-01_11-16_y-0_x-0.jpg
Capbreton_Santosha,2022-04-01_11-16jpg,512,0,Capbreton_Santosha_2022-04-01_11-16_y-0_x-512.jpg
